source,record,beat_index,qrs_onset_error_ms,t_offset_error_ms,qrs_onset_sigma_ms,t_offset_sigma_ms,qt_error_ms
same_protocol_validation,sel803,5,-4.56036376953125,-7.725341796875,15.934277534484863,30.137107849121094,-3.16497802734375
same_protocol_validation,sel803,6,-19.727294921875,-19.059814453125,16.103620529174805,30.391746520996094,0.66748046875
same_protocol_validation,sel803,7,-19.8848876953125,-11.715576171875,16.196369171142578,30.526386260986328,8.1693115234375
same_protocol_validation,sel803,8,-18.19622802734375,-11.3819580078125,16.143659591674805,30.461475372314453,6.81427001953125
same_protocol_validation,sel803,9,-20.515380859375,-17.2935791015625,16.007217407226562,30.274099349975586,3.2218017578125
same_protocol_validation,sel803,10,0.06414794921875,-27.75048828125,16.07025146484375,30.351430892944336,-27.81463623046875
same_protocol_validation,sel803,11,-17.76422119140625,-25.310546875,16.227306365966797,30.65156364440918,-7.54632568359375
same_protocol_validation,sel803,12,-6.90789794921875,-36.7518310546875,15.769149780273438,29.896337509155273,-29.84393310546875
same_protocol_validation,sel803,13,-10.0738525390625,-19.285400390625,15.87671184539795,29.98483657836914,-9.2115478515625
same_protocol_validation,sel803,14,-35.1802978515625,-31.2772216796875,15.919634819030762,30.089996337890625,3.903076171875
same_protocol_validation,sel803,15,-22.6883544921875,-5.4188232421875,15.868917465209961,30.09064483642578,17.26953125
same_protocol_validation,sel803,16,-12.5369873046875,-23.5701904296875,15.884012222290039,29.931753158569336,-11.033203125
same_protocol_validation,sel803,17,-7.51092529296875,-51.283447265625,15.978222846984863,30.04744529724121,-43.77252197265625
same_protocol_validation,sel803,18,-15.54022216796875,-15.82421875,16.220294952392578,30.662261962890625,-0.28399658203125
same_protocol_validation,sel803,19,-16.40179443359375,-27.1351318359375,15.639556884765625,29.636198043823242,-10.73333740234375
same_protocol_validation,sel803,20,-12.6082763671875,-25.2713623046875,15.583629608154297,29.550304412841797,-12.6630859375
same_protocol_validation,sel803,21,-6.94830322265625,-21.81640625,15.556864738464355,29.55695343017578,-14.86810302734375
same_protocol_validation,sel803,22,-1.462890625,-44.74560546875,16.165430068969727,30.51903533935547,-43.28271484375
same_protocol_validation,sel803,23,-23.0364990234375,-50.9486083984375,15.998152732849121,30.22067642211914,-27.912109375
same_protocol_validation,sel803,24,-10.40008544921875,-20.7108154296875,15.894057273864746,30.082677841186523,-10.31072998046875
same_protocol_validation,sel803,25,-17.69256591796875,-9.7586669921875,15.83900260925293,29.978464126586914,7.93389892578125
same_protocol_validation,sel803,26,-14.0599365234375,-40.1787109375,15.241409301757812,28.99165916442871,-26.1187744140625
same_protocol_validation,sel803,27,3.9869384765625,-27.9327392578125,15.622421264648438,29.639249801635742,-31.919677734375
same_protocol_validation,sel803,28,-9.78515625,-25.4576416015625,15.81624698638916,29.908985137939453,-15.6724853515625
same_protocol_validation,sel803,29,-7.67523193359375,-31.5687255859375,15.825163841247559,29.90835952758789,-23.89349365234375
same_protocol_validation,sel16795,0,-13.0191650390625,-22.62548828125,14.349310874938965,27.370697021484375,-9.6063232421875
same_protocol_validation,sel16795,1,-9.11199951171875,-11.7928466796875,17.398868560791016,33.55586624145508,-2.68084716796875
same_protocol_validation,sel16795,2,-0.11785888671875,-17.6519775390625,16.690715789794922,32.31147003173828,-17.53411865234375
same_protocol_validation,sel16795,3,-0.4664306640625,-8.6849365234375,16.528261184692383,32.056121826171875,-8.218505859375
same_protocol_validation,sel16795,4,-9.33197021484375,-28.0225830078125,15.188811302185059,29.228641510009766,-18.69061279296875
same_protocol_validation,sel16795,5,-7.24639892578125,-13.9619140625,15.61300277709961,30.19362449645996,-6.71551513671875
same_protocol_validation,sel16795,6,-0.3955078125,-18.0513916015625,16.867847442626953,32.65381622314453,-17.6558837890625
same_protocol_validation,sel16795,7,-6.70745849609375,1.881103515625,16.516996383666992,31.875181198120117,8.58856201171875
same_protocol_validation,sel16795,8,-10.8934326171875,-23.61083984375,14.755655288696289,28.236478805541992,-12.7174072265625
same_protocol_validation,sel16795,9,-16.6474609375,-8.310302734375,15.26755142211914,29.39531707763672,8.337158203125
same_protocol_validation,sel16795,10,3.3653564453125,-11.5347900390625,16.325702667236328,31.432832717895508,-14.900146484375
same_protocol_validation,sel16795,11,-9.62091064453125,-0.1201171875,15.85496997833252,30.62932586669922,9.50079345703125
same_protocol_validation,sel16795,12,-4.7528076171875,-17.80517578125,14.690421104431152,28.293716430664062,-13.0523681640625
same_protocol_validation,sel16795,13,-16.44940185546875,-3.72314453125,16.711868286132812,32.388675689697266,12.72625732421875
same_protocol_validation,sel16795,14,0.5208740234375,-21.7408447265625,16.638761520385742,32.219573974609375,-22.26171875
same_protocol_validation,sel16795,15,-4.147216796875,-19.214599609375,17.049558639526367,32.97014617919922,-15.0673828125
same_protocol_validation,sel16795,16,-27.89898681640625,-17.0989990234375,15.164104461669922,29.176631927490234,10.79998779296875
same_protocol_validation,sel16795,17,-10.04620361328125,-19.499755859375,15.607799530029297,30.123992919921875,-9.45355224609375
same_protocol_validation,sel16795,18,7.5631103515625,-10.69580078125,16.806821823120117,32.450016021728516,-18.2589111328125
same_protocol_validation,sel16795,19,-6.7877197265625,-53.283203125,16.659862518310547,32.22516632080078,-46.4954833984375
same_protocol_validation,sel16795,20,-12.39630126953125,-12.42626953125,15.133418083190918,29.170791625976562,-0.02996826171875
same_protocol_validation,sel16795,21,-0.5509033203125,-25.9833984375,16.303342819213867,31.36318588256836,-25.4324951171875
same_protocol_validation,sel16795,22,-1.0528564453125,-16.6865234375,16.707326889038086,32.37126159667969,-15.6336669921875
same_protocol_validation,sel16795,23,3.71728515625,-39.8587646484375,16.855682373046875,32.55681610107422,-43.5760498046875
same_protocol_validation,sel16795,24,-6.25433349609375,-16.9171142578125,14.52957820892334,28.073293685913086,-10.66278076171875
same_protocol_validation,sel16795,25,16.11602783203125,-20.1514892578125,16.913410186767578,32.66244888305664,-36.26751708984375
same_protocol_validation,sel16795,26,2.204833984375,-5.7261962890625,16.8231143951416,32.550933837890625,-7.9310302734375
same_protocol_validation,sel16795,27,3.6483154296875,0.506103515625,15.725569725036621,30.381853103637695,-3.1422119140625
same_protocol_validation,sel16795,28,1.604248046875,-6.3797607421875,14.431307792663574,27.652240753173828,-7.9840087890625
same_protocol_validation,sel16795,29,-18.40576171875,-1.8975830078125,15.68379020690918,30.305097579956055,16.5081787109375
same_protocol_validation,sel49,0,-12.27215576171875,-2.631591796875,15.518190383911133,29.952585220336914,9.64056396484375
same_protocol_validation,sel49,1,-5.9248046875,27.349609375,15.3428316116333,29.6395206451416,33.2744140625
same_protocol_validation,sel49,2,-5.27081298828125,21.068603515625,15.155978202819824,29.27245330810547,26.33941650390625
same_protocol_validation,sel49,3,-10.49127197265625,20.17724609375,15.34595012664795,29.66290283203125,30.66851806640625
same_protocol_validation,sel49,4,-9.06793212890625,33.253662109375,15.274032592773438,29.550626754760742,42.32159423828125
same_protocol_validation,sel49,5,-0.51812744140625,61.7431640625,15.341705322265625,29.669679641723633,62.26129150390625
same_protocol_validation,sel49,6,-0.8529052734375,25.9530029296875,15.382925987243652,29.760618209838867,26.805908203125
same_protocol_validation,sel49,7,-10.3922119140625,17.9053955078125,15.363228797912598,29.710071563720703,28.297607421875
same_protocol_validation,sel49,8,-5.2630615234375,-2.3758544921875,15.225314140319824,29.45173454284668,2.88720703125
same_protocol_validation,sel49,9,-11.0260009765625,40.6527099609375,14.99706745147705,29.08159828186035,51.6787109375
same_protocol_validation,sel49,10,-0.21453857421875,29.56494140625,15.031826972961426,29.08315086364746,29.77947998046875
same_protocol_validation,sel49,11,-13.93157958984375,18.2950439453125,15.200700759887695,29.336254119873047,32.22662353515625
same_protocol_validation,sel49,12,2.76708984375,58.9486083984375,15.208800315856934,29.38578987121582,56.1815185546875
same_protocol_validation,sel49,13,-5.1678466796875,36.371337890625,15.205636978149414,29.39879608154297,41.5391845703125
same_protocol_validation,sel49,14,-4.91607666015625,30.7325439453125,15.247166633605957,29.46320915222168,35.64862060546875
same_protocol_validation,sel49,15,-14.52325439453125,19.02734375,15.244993209838867,29.409337997436523,33.55059814453125
same_protocol_validation,sel49,16,-4.7508544921875,51.7015380859375,15.327177047729492,29.61968231201172,56.452392578125
same_protocol_validation,sel49,17,-17.25531005859375,44.938720703125,15.322062492370605,29.643136978149414,62.19403076171875
same_protocol_validation,sel49,18,-8.34149169921875,22.27490234375,15.230353355407715,29.47577476501465,30.61639404296875
same_protocol_validation,sel49,19,-4.6329345703125,39.11328125,15.185848236083984,29.363195419311523,43.7462158203125
same_protocol_validation,sel49,20,-6.93115234375,27.740966796875,15.207768440246582,29.386293411254883,34.672119140625
same_protocol_validation,sel49,21,-8.93597412109375,18.98095703125,15.203288078308105,29.405960083007812,27.91693115234375
same_protocol_validation,sel49,22,-11.09228515625,40.630615234375,15.059446334838867,29.13789939880371,51.722900390625
same_protocol_validation,sel49,23,-2.81201171875,43.6998291015625,14.76525592803955,28.654714584350586,46.5118408203125
same_protocol_validation,sel49,24,-5.17938232421875,25.732666015625,14.837060928344727,28.725290298461914,30.91204833984375
same_protocol_validation,sel49,25,-13.7408447265625,33.26953125,15.21711254119873,29.379119873046875,47.0103759765625
same_protocol_validation,sel49,26,8.39599609375,24.1177978515625,14.692410469055176,28.450803756713867,15.7218017578125
same_protocol_validation,sel49,27,-1.63433837890625,15.45751953125,14.756768226623535,28.522729873657227,17.09185791015625
same_protocol_validation,sel49,28,-7.7198486328125,39.074951171875,14.808112144470215,28.593360900878906,46.7947998046875
same_protocol_validation,sel49,29,0.345703125,43.326171875,14.77192497253418,28.462268829345703,42.98046875
same_protocol_validation,sele0133,0,-3.8468017578125,-8.2138671875,14.7205171585083,28.616207122802734,-4.3670654296875
same_protocol_validation,sele0133,1,10.76629638671875,15.4510498046875,14.976506233215332,29.18899154663086,4.68475341796875
same_protocol_validation,sele0133,2,11.2449951171875,22.5936279296875,14.944547653198242,29.014698028564453,11.3486328125
same_protocol_validation,sele0133,3,2.22760009765625,24.4503173828125,14.859845161437988,28.909421920776367,22.22271728515625
same_protocol_validation,sele0133,4,3.67535400390625,13.2674560546875,14.917720794677734,29.275075912475586,9.59210205078125
same_protocol_validation,sele0133,5,11.654296875,10.427001953125,14.875356674194336,29.016067504882812,-1.227294921875
same_protocol_validation,sele0133,6,9.76739501953125,18.11279296875,14.850452423095703,28.861021041870117,8.34539794921875
same_protocol_validation,sele0133,7,8.7608642578125,-11.7713623046875,15.033245086669922,29.239641189575195,-20.5322265625
same_protocol_validation,sele0133,8,0.2406005859375,-0.27587890625,14.767789840698242,28.54889488220215,-0.5164794921875
same_protocol_validation,sele0133,9,-1.434326171875,12.599853515625,14.640617370605469,28.368532180786133,14.0341796875
same_protocol_validation,sele0133,10,2.04644775390625,18.8133544921875,14.611095428466797,28.329654693603516,16.76690673828125
same_protocol_validation,sele0133,11,0.554931640625,21.978759765625,14.677349090576172,28.5086669921875,21.423828125
same_protocol_validation,sele0133,12,14.314697265625,26.0804443359375,14.37226390838623,27.871990203857422,11.7657470703125
same_protocol_validation,sele0133,13,-0.0977783203125,46.576171875,14.272669792175293,27.689212799072266,46.6739501953125
same_protocol_validation,sele0133,14,-7.0318603515625,22.4361572265625,14.8929443359375,28.8832950592041,29.468017578125
same_protocol_validation,sele0133,15,9.9046630859375,21.758056640625,14.990926742553711,29.21661949157715,11.8533935546875
same_protocol_validation,sele0133,16,10.64959716796875,26.39990234375,14.855941772460938,28.899816513061523,15.75030517578125
same_protocol_validation,sele0133,17,-2.8228759765625,41.243408203125,14.924785614013672,29.028949737548828,44.0662841796875
same_protocol_validation,sele0133,18,14.64422607421875,17.5025634765625,14.857139587402344,28.917543411254883,2.85833740234375
same_protocol_validation,sele0133,19,25.9466552734375,27.562744140625,14.781388282775879,28.7705135345459,1.6160888671875
same_protocol_validation,sele0133,20,12.5880126953125,15.400634765625,14.819483757019043,28.7430362701416,2.8126220703125
same_protocol_validation,sele0133,21,-1.813720703125,7.147216796875,14.996560096740723,29.10942840576172,8.9609375
same_protocol_validation,sele0133,22,5.3170166015625,6.15771484375,14.46223258972168,28.045196533203125,0.8406982421875
same_protocol_validation,sele0133,23,-2.532958984375,35.4119873046875,14.491065979003906,28.095417022705078,37.9449462890625
same_protocol_validation,sele0133,24,-3.96307373046875,21.4676513671875,14.919015884399414,28.90186882019043,25.43072509765625
same_protocol_validation,sele0133,25,-14.45452880859375,6.1279296875,14.936105728149414,29.03127670288086,20.58245849609375
same_protocol_validation,sele0133,26,11.31219482421875,7.00439453125,14.788352966308594,28.78302764892578,-4.30780029296875
same_protocol_validation,sele0133,27,0.09014892578125,16.7047119140625,14.69344711303711,28.642772674560547,16.61456298828125
same_protocol_validation,sele0133,28,11.06610107421875,-5.3319091796875,15.140997886657715,29.613466262817383,-16.39801025390625
same_protocol_validation,sele0133,29,1.71734619140625,31.679443359375,14.927141189575195,29.30792808532715,29.96209716796875
same_protocol_validation,sele0509,0,-4.251220703125,10.875244140625,14.840330123901367,28.355051040649414,15.12646484375
same_protocol_validation,sele0509,1,-5.39556884765625,2.2125244140625,14.710841178894043,28.093969345092773,7.60809326171875
same_protocol_validation,sele0509,2,-10.739501953125,-4.8609619140625,15.105332374572754,28.6888370513916,5.8785400390625
same_protocol_validation,sele0509,3,-1.71600341796875,-22.9022216796875,15.108369827270508,28.644550323486328,-21.18621826171875
same_protocol_validation,sele0509,4,-8.580810546875,-17.701171875,14.945003509521484,28.45906639099121,-9.120361328125
same_protocol_validation,sele0509,5,-11.5125732421875,12.9429931640625,14.900792121887207,28.45632553100586,24.45556640625
same_protocol_validation,sele0509,6,-7.56634521484375,-2.83203125,15.015348434448242,28.56538200378418,4.73431396484375
same_protocol_validation,sele0509,7,-10.913330078125,13.2685546875,14.649486541748047,27.94965171813965,24.181884765625
same_protocol_validation,sele0509,8,-12.71600341796875,10.1387939453125,14.657925605773926,27.987125396728516,22.85479736328125
same_protocol_validation,sele0509,9,-1.58355712890625,-11.9931640625,15.097482681274414,28.69098663330078,-10.40960693359375
same_protocol_validation,sele0509,10,-3.762939453125,-10.0963134765625,14.883076667785645,28.346410751342773,-6.3333740234375
same_protocol_validation,sele0509,11,-8.91839599609375,0.152587890625,14.658010482788086,28.078327178955078,9.07098388671875
same_protocol_validation,sele0509,12,-10.08001708984375,-3.1807861328125,14.794397354125977,28.173227310180664,6.89923095703125
same_protocol_validation,sele0509,13,-0.89825439453125,6.2391357421875,15.008763313293457,28.520784378051758,7.13739013671875
same_protocol_validation,sele0509,14,-20.53179931640625,-0.71337890625,15.07091236114502,28.68543243408203,19.81842041015625
same_protocol_validation,sele0509,15,-19.341552734375,-4.774169921875,14.696236610412598,28.05118751525879,14.5673828125
same_protocol_validation,sele0509,16,-5.52972412109375,-14.997314453125,14.62497329711914,27.952543258666992,-9.46759033203125
same_protocol_validation,sele0509,17,-10.77581787109375,-8.0028076171875,15.197858810424805,28.897418975830078,2.77301025390625
same_protocol_validation,sele0509,18,-9.9683837890625,-6.5362548828125,14.806502342224121,28.286136627197266,3.43212890625
same_protocol_validation,sele0509,19,-7.82525634765625,7.9349365234375,14.80609130859375,28.25494384765625,15.76019287109375
same_protocol_validation,sele0509,20,-12.29974365234375,2.6878662109375,14.657156944274902,28.03853988647461,14.98760986328125
same_protocol_validation,sele0509,21,-9.8470458984375,9.461669921875,15.00449275970459,28.605417251586914,19.3087158203125
same_protocol_validation,sele0509,22,-12.8909912109375,3.266845703125,14.67019271850586,28.05217933654785,16.1578369140625
same_protocol_validation,sele0509,23,-5.185791015625,-15.3267822265625,15.324429512023926,29.121784210205078,-10.1409912109375
same_protocol_validation,sele0509,24,-3.45477294921875,-3.6236572265625,15.103386878967285,28.746353149414062,-0.16888427734375
same_protocol_validation,sele0509,25,-17.00018310546875,-0.3197021484375,15.333536148071289,29.203899383544922,16.68048095703125
same_protocol_validation,sele0509,26,-8.65032958984375,8.4609375,15.389226913452148,29.265487670898438,17.11126708984375
same_protocol_validation,sele0509,27,-5.12054443359375,-8.0372314453125,15.18644905090332,28.82538604736328,-2.91668701171875
same_protocol_validation,sele0509,28,-4.6700439453125,-21.2281494140625,15.02298355102539,28.49966812133789,-16.55810546875
same_protocol_validation,sele0509,29,-6.0775146484375,-11.2490234375,15.237733840942383,28.889137268066406,-5.1715087890625
fully_held_out_annotator_1,sel100,0,-7.65802001953125,3.44873046875,15.751160621643066,29.7498779296875,11.10675048828125
fully_held_out_annotator_1,sel100,1,0.30078125,49.2369384765625,16.329626083374023,30.754837036132812,48.9361572265625
fully_held_out_annotator_1,sel100,2,-6.05889892578125,68.018798828125,16.00476837158203,30.15325164794922,74.07769775390625
fully_held_out_annotator_1,sel100,3,-5.00311279296875,41.2611083984375,16.170934677124023,30.46653175354004,46.26422119140625
fully_held_out_annotator_1,sel100,4,-6.05712890625,9.537841796875,15.904338836669922,29.97673225402832,15.594970703125
fully_held_out_annotator_1,sel100,5,12.280029296875,30.9208984375,16.24475860595703,30.629867553710938,18.640869140625
fully_held_out_annotator_1,sel100,6,4.10906982421875,36.2537841796875,16.190515518188477,30.52838134765625,32.14471435546875
fully_held_out_annotator_1,sel100,7,-6.53399658203125,23.4384765625,16.198577880859375,30.58656120300293,29.97247314453125
fully_held_out_annotator_1,sel100,8,-1.0582275390625,34.357666015625,14.838504791259766,28.349210739135742,35.4158935546875
fully_held_out_annotator_1,sel100,9,0.74530029296875,32.03857421875,16.65281105041504,31.386491775512695,31.29327392578125
fully_held_out_annotator_1,sel100,10,0.38641357421875,80.7109375,16.39923095703125,31.018375396728516,80.32452392578125
fully_held_out_annotator_1,sel100,11,-25.2191162109375,28.1224365234375,16.325942993164062,30.81396484375,53.341552734375
fully_held_out_annotator_1,sel100,12,-14.17059326171875,22.6815185546875,15.494653701782227,29.41640853881836,36.85211181640625
fully_held_out_annotator_1,sel100,13,8.35662841796875,70.3953857421875,16.3756160736084,30.961069107055664,62.03875732421875
fully_held_out_annotator_1,sel100,14,-6.18994140625,47.781005859375,15.882722854614258,30.054622650146484,53.970947265625
fully_held_out_annotator_1,sel100,15,-3.34649658203125,-1.142333984375,16.278440475463867,30.74568748474121,2.20416259765625
fully_held_out_annotator_1,sel100,16,-4.45770263671875,24.525390625,15.147656440734863,28.857759475708008,28.98309326171875
fully_held_out_annotator_1,sel100,17,-4.60400390625,-1.0367431640625,16.644222259521484,31.026216506958008,3.5672607421875
fully_held_out_annotator_1,sel100,18,12.12469482421875,75.70263671875,15.721535682678223,29.905975341796875,63.57794189453125
fully_held_out_annotator_1,sel100,19,-3.3221435546875,30.7613525390625,16.768348693847656,31.414762496948242,34.08349609375
fully_held_out_annotator_1,sel100,20,-5.40277099609375,9.2296142578125,15.501320838928223,29.360212326049805,14.63238525390625
fully_held_out_annotator_1,sel100,21,19.80560302734375,48.642333984375,15.930462837219238,30.245140075683594,28.83673095703125
fully_held_out_annotator_1,sel100,22,-0.793701171875,9.4521484375,16.854034423828125,31.713973999023438,10.245849609375
fully_held_out_annotator_1,sel100,23,6.94281005859375,15.153564453125,16.281204223632812,30.74894142150879,8.21075439453125
fully_held_out_annotator_1,sel100,24,-17.30828857421875,56.1396484375,15.102004051208496,28.73930549621582,73.44793701171875
fully_held_out_annotator_1,sel100,25,-15.480224609375,44.7308349609375,15.625171661376953,29.467578887939453,60.2110595703125
fully_held_out_annotator_1,sel100,26,0.56787109375,16.5489501953125,16.441307067871094,31.042905807495117,15.9810791015625
fully_held_out_annotator_1,sel100,27,-11.96630859375,42.93115234375,17.054306030273438,31.858905792236328,54.8974609375
fully_held_out_annotator_1,sel100,28,-1.86383056640625,13.4864501953125,15.344902038574219,29.07558250427246,15.35028076171875
fully_held_out_annotator_1,sel100,29,15.6279296875,47.220947265625,15.761077880859375,30.038360595703125,31.593017578125
fully_held_out_annotator_1,sel102,0,46.36456298828125,107.0609130859375,15.440335273742676,30.39695167541504,60.69635009765625
fully_held_out_annotator_1,sel102,1,56.57275390625,70.4112548828125,15.601710319519043,30.497026443481445,13.8385009765625
fully_held_out_annotator_1,sel102,2,25.6357421875,43.41748046875,16.24339485168457,31.461023330688477,17.78173828125
fully_held_out_annotator_1,sel102,3,32.94354248046875,49.8182373046875,15.936473846435547,31.092504501342773,16.87469482421875
fully_held_out_annotator_1,sel102,4,30.20928955078125,98.4122314453125,16.214202880859375,31.50482940673828,68.20294189453125
fully_held_out_annotator_1,sel102,5,82.87261962890625,156.262451171875,16.310794830322266,31.996320724487305,73.38983154296875
fully_held_out_annotator_1,sel102,6,46.27520751953125,66.4676513671875,15.817184448242188,30.857234954833984,20.19244384765625
fully_held_out_annotator_1,sel102,7,-1.38165283203125,52.744140625,15.949753761291504,31.067087173461914,54.12579345703125
fully_held_out_annotator_1,sel102,8,69.79315185546875,126.370361328125,16.16409683227539,31.610347747802734,56.57720947265625
fully_held_out_annotator_1,sel102,9,34.562255859375,100.847900390625,15.799428939819336,31.08660316467285,66.28564453125
fully_held_out_annotator_1,sel102,10,24.02532958984375,71.408203125,16.625837326049805,32.413734436035156,47.38287353515625
fully_held_out_annotator_1,sel102,11,19.96881103515625,33.6248779296875,17.24277114868164,33.36820602416992,13.65606689453125
fully_held_out_annotator_1,sel102,12,63.01373291015625,116.0872802734375,16.716747283935547,32.588768005371094,53.07354736328125
fully_held_out_annotator_1,sel102,13,19.9381103515625,70.0263671875,16.016510009765625,31.19928550720215,50.0882568359375
fully_held_out_annotator_1,sel102,14,36.45086669921875,88.4210205078125,15.909806251525879,31.15252113342285,51.97015380859375
fully_held_out_annotator_1,sel102,15,33.24627685546875,76.3016357421875,16.12307357788086,31.506046295166016,43.05535888671875
fully_held_out_annotator_1,sel102,16,74.34991455078125,166.8363037109375,16.84978485107422,32.894676208496094,92.48638916015625
fully_held_out_annotator_1,sel102,17,59.24053955078125,103.009033203125,16.74345588684082,32.53374099731445,43.76849365234375
fully_held_out_annotator_1,sel102,18,80.4317626953125,126.691650390625,16.830841064453125,32.69186782836914,46.2598876953125
fully_held_out_annotator_1,sel102,19,94.031494140625,124.2132568359375,16.132017135620117,31.520336151123047,30.1817626953125
fully_held_out_annotator_1,sel102,20,83.14971923828125,89.58837890625,16.679433822631836,32.34711456298828,6.43865966796875
fully_held_out_annotator_1,sel102,21,73.44805908203125,102.9544677734375,15.893982887268066,31.058706283569336,29.50640869140625
fully_held_out_annotator_1,sel102,22,68.0576171875,100.47021484375,16.00992202758789,31.02692222595215,32.41259765625
fully_held_out_annotator_1,sel102,23,59.55560302734375,118.87109375,16.33269500732422,31.81498908996582,59.31549072265625
fully_held_out_annotator_1,sel102,24,80.4573974609375,117.320556640625,17.040218353271484,33.001338958740234,36.8631591796875
fully_held_out_annotator_1,sel102,25,22.0826416015625,58.1226806640625,16.262365341186523,31.5921573638916,36.0400390625
fully_held_out_annotator_1,sel102,26,67.00628662109375,168.33544921875,15.919726371765137,31.18379020690918,101.32916259765625
fully_held_out_annotator_1,sel102,27,19.48590087890625,64.6534423828125,15.961068153381348,31.299617767333984,45.16754150390625
fully_held_out_annotator_1,sel102,28,32.75885009765625,51.3314208984375,16.409744262695312,31.947776794433594,18.57257080078125
fully_held_out_annotator_1,sel102,29,63.5743408203125,77.5196533203125,16.173694610595703,31.660940170288086,13.9453125
fully_held_out_annotator_1,sel102,30,28.20587158203125,64.2994384765625,16.307785034179688,31.81140899658203,36.09356689453125
fully_held_out_annotator_1,sel102,31,53.54718017578125,82.9010009765625,16.1590633392334,31.393497467041016,29.35382080078125
fully_held_out_annotator_1,sel102,32,72.44708251953125,69.4818115234375,16.449573516845703,31.776796340942383,-2.96527099609375
fully_held_out_annotator_1,sel102,33,59.24188232421875,119.4140625,16.359359741210938,31.800535202026367,60.17218017578125
fully_held_out_annotator_1,sel102,34,60.016357421875,127.243408203125,16.62042999267578,32.275020599365234,67.22705078125
fully_held_out_annotator_1,sel102,35,74.3106689453125,132.1357421875,16.476694107055664,31.97865867614746,57.8250732421875
fully_held_out_annotator_1,sel102,36,26.20831298828125,26.7344970703125,16.363143920898438,31.638547897338867,0.52618408203125
fully_held_out_annotator_1,sel102,37,2.40753173828125,24.07275390625,15.694055557250977,30.699567794799805,21.66522216796875
fully_held_out_annotator_1,sel102,38,39.47857666015625,88.6434326171875,15.605024337768555,30.77828025817871,49.16485595703125
fully_held_out_annotator_1,sel102,39,20.8101806640625,68.806884765625,16.208715438842773,31.519479751586914,47.9967041015625
fully_held_out_annotator_1,sel102,40,31.62640380859375,44.43017578125,15.775138854980469,30.79519271850586,12.80377197265625
fully_held_out_annotator_1,sel102,41,12.80950927734375,72.685546875,16.03228759765625,31.343299865722656,59.87603759765625
fully_held_out_annotator_1,sel102,42,57.03070068359375,94.092529296875,15.685548782348633,30.633211135864258,37.06182861328125
fully_held_out_annotator_1,sel102,43,53.7420654296875,92.474853515625,16.330141067504883,31.67839813232422,38.7327880859375
fully_held_out_annotator_1,sel102,44,25.89892578125,63.7862548828125,16.37922477722168,31.795635223388672,37.8873291015625
fully_held_out_annotator_1,sel102,45,9.67584228515625,82.6336669921875,15.947168350219727,31.18442726135254,72.95782470703125
fully_held_out_annotator_1,sel102,46,10.44915771484375,81.7991943359375,16.359786987304688,31.909990310668945,71.35003662109375
fully_held_out_annotator_1,sel102,47,28.0460205078125,80.8040771484375,16.14153480529785,31.50278663635254,52.758056640625
fully_held_out_annotator_1,sel102,48,37.86517333984375,42.15673828125,16.796695709228516,32.543296813964844,4.29156494140625
fully_held_out_annotator_1,sel102,49,38.27813720703125,102.974853515625,16.394399642944336,31.965211868286133,64.69671630859375
fully_held_out_annotator_1,sel102,50,7.921875,42.6444091796875,16.45107078552246,31.851158142089844,34.7225341796875
fully_held_out_annotator_1,sel102,51,19.10614013671875,79.839111328125,16.73535919189453,32.39695739746094,60.73297119140625
fully_held_out_annotator_1,sel102,52,47.8548583984375,97.5455322265625,15.641460418701172,30.57366943359375,49.690673828125
fully_held_out_annotator_1,sel102,53,64.448486328125,98.1748046875,16.706640243530273,32.37092208862305,33.726318359375
fully_held_out_annotator_1,sel102,54,59.51141357421875,45.404052734375,16.6124267578125,32.097633361816406,-14.10736083984375
fully_held_out_annotator_1,sel102,55,50.952880859375,84.9207763671875,16.339183807373047,31.6331729888916,33.9678955078125
fully_held_out_annotator_1,sel102,56,26.32122802734375,67.198974609375,16.785646438598633,32.57854461669922,40.87774658203125
fully_held_out_annotator_1,sel102,57,65.4393310546875,68.54736328125,16.567480087280273,32.2614631652832,3.1080322265625
fully_held_out_annotator_1,sel102,58,100.94818115234375,152.7406005859375,15.783730506896973,30.894350051879883,51.79241943359375
fully_held_out_annotator_1,sel102,59,59.62921142578125,69.0067138671875,16.781091690063477,32.661399841308594,9.37750244140625
fully_held_out_annotator_1,sel102,60,105.6422119140625,152.571044921875,16.454076766967773,32.18456268310547,46.9288330078125
fully_held_out_annotator_1,sel102,61,93.05792236328125,157.019775390625,16.118844985961914,31.564977645874023,63.96185302734375
fully_held_out_annotator_1,sel102,62,49.66607666015625,116.720947265625,16.365564346313477,31.873069763183594,67.05487060546875
fully_held_out_annotator_1,sel102,63,68.3839111328125,110.4600830078125,17.0565185546875,33.05632400512695,42.076171875
fully_held_out_annotator_1,sel102,64,53.4217529296875,109.60888671875,16.716920852661133,32.415283203125,56.1871337890625
fully_held_out_annotator_1,sel102,65,53.3150634765625,128.4041748046875,16.112367630004883,31.514972686767578,75.089111328125
fully_held_out_annotator_1,sel102,66,58.94122314453125,122.876953125,15.986759185791016,31.359582901000977,63.93572998046875
fully_held_out_annotator_1,sel102,67,61.2374267578125,66.3408203125,15.959096908569336,30.96855354309082,5.1033935546875
fully_held_out_annotator_1,sel102,68,34.0970458984375,132.308349609375,16.16250991821289,31.592681884765625,98.2113037109375
